day,S,H,Flr,W,Pi,V,breach,depth,K_L,K_S1,T_L_rem,T_S1_rem,tS,tL,roll_count,breach_days,depth_sum,event
452,102.20459749602655,343.5448725018762,148.82697450037526,278.10525668793855,14.568000000000001,394.8778541839651,0,0.0,117.53528712043052,41.190978816781865,34,153,14,0,28,31,1033.883807748413,ROLL_L
453,102.45337316813875,343.5448725018762,148.82697450037526,278.10525668793855,14.887142857142857,395.44577271322015,0,0.0,117.53528712043052,41.190978816781865,33,152,15,1,28,31,1033.883807748413,
454,101.25607673011423,343.5448725018762,148.82697450037526,278.10525668793855,21.69698197999148,401.0583153980443,0,0.0,117.53528712043052,41.190978816781865,32,151,16,2,28,31,1033.883807748413,
455,103.8233474825504,343.5448725018762,148.82697450037526,278.10525668793855,15.525428571428574,397.4540327419175,0,0.0,117.53528712043052,41.190978816781865,31,150,17,3,28,31,1033.883807748413,
456,105.3624567951851,343.5448725018762,148.82697450037526,278.10525668793855,14.05957142857143,397.52728491169506,0,0.0,117.53528712043052,41.190978816781865,30,149,18,4,28,31,1033.883807748413,
457,103.0233629567554,343.5448725018762,148.82697450037526,278.10525668793855,16.163714285714285,397.29233393040823,0,0.0,117.53528712043052,41.190978816781865,29,148,19,5,28,31,1033.883807748413,
458,103.82155957799363,343.5448725018762,148.82697450037526,278.10525668793855,16.482857142857142,398.40967340878933,0,0.0,117.53528712043052,41.190978816781865,28,147,20,6,28,31,1033.883807748413,
459,104.13564466775455,343.5448725018762,148.82697450037526,278.10525668793855,16.802000000000003,399.0429013556931,0,0.0,117.53528712043052,41.190978816781865,27,146,21,7,28,31,1033.883807748413,
460,102.1445810769094,343.5448725018762,148.82697450037526,278.10525668793855,17.121142857142857,397.3709806219908,0,0.0,117.53528712043052,41.190978816781865,26,145,22,8,28,31,1033.883807748413,
461,103.91814769913842,343.5448725018762,148.82697450037526,278.10525668793855,16.99695238095238,399.0203567680294,0,0.0,117.53528712043052,41.190978816781865,25,144,23,9,28,31,1033.883807748413,
462,99.0504868522007,343.5448725018762,148.82697450037526,278.10525668793855,21.120487245170683,398.27623078530996,0,0.0,117.53528712043052,41.190978816781865,24,143,24,10,28,31,1033.883807748413,
463,97.35498507329235,343.5448725018762,148.82697450037526,278.10525668793855,24.10928571428571,399.5695274755166,0,0.0,117.53528712043052,41.190978816781865,23,142,25,11,28,31,1033.883807748413,
464,96.34419457802356,343.5448725018762,148.82697450037526,278.10525668793855,23.890857142857143,398.3403084088193,0,0.0,117.53528712043052,41.190978816781865,22,141,26,12,28,31,1033.883807748413,
465,98.6684578882534,343.5448725018762,148.82697450037526,278.10525668793855,21.79970613112616,398.5734207073181,0,0.0,117.53528712043052,41.190978816781865,21,140,27,13,28,31,1033.883807748413,
466,98.73062121781521,343.5448725018762,148.82697450037526,278.10525668793855,21.40534785761166,398.24122576336543,0,0.0,117.53528712043052,41.190978816781865,20,139,28,14,28,31,1033.883807748413,
467,95.41905621170139,343.5448725018762,148.82697450037526,278.10525668793855,25.65061731456781,399.17493021420773,0,0.0,117.53528712043052,41.190978816781865,19,138,29,15,28,31,1033.883807748413,
468,101.04500745875995,343.5448725018762,148.82697450037526,278.10525668793855,19.61179364835654,398.76205779505506,0,0.0,117.53528712043052,41.190978816781865,18,137,30,16,28,31,1033.883807748413,
469,97.46275991056035,343.5448725018762,148.82697450037526,278.10525668793855,23.049428571428567,398.61744516992746,0,0.0,117.53528712043052,41.190978816781865,17,136,31,17,28,31,1033.883807748413,
470,99.20428729545316,343.5448725018762,148.82697450037526,278.10525668793855,20.716689598234602,398.0262335816263,0,0.0,117.53528712043052,41.190978816781865,16,135,32,18,28,31,1033.883807748413,
471,100.26230049114444,343.5448725018762,148.82697450037526,278.10525668793855,19.520099649298757,397.88765682838175,0,0.0,117.53528712043052,41.190978816781865,15,134,33,19,28,31,1033.883807748413,
472,103.94587837776041,343.5448725018762,148.82697450037526,274.8909709736528,15.150857142857145,393.98770649427036,0,0.0,119.53776013442446,41.190978816781865,34,133,34,0,29,31,1033.883807748413,ROLL_L
473,118.30993928977684,343.5448725018762,148.82697450037526,274.8909709736528,10.206448655333745,403.4073589187634,0,0.0,119.53776013442446,41.190978816781865,33,132,35,1,29,31,1033.883807748413,
474,125.34458792014243,343.5448725018762,148.82697450037526,274.8909709736528,6.2906693633479565,406.5262282571432,0,0.0,119.53776013442446,41.190978816781865,32,131,36,2,29,31,1033.883807748413,
475,119.6230189627632,343.5448725018762,148.82697450037526,274.8909709736528,7.5775408662357036,402.09153080265173,0,0.0,119.53776013442446,41.190978816781865,31,130,37,3,29,31,1033.883807748413,
476,111.6923924959824,343.5448725018762,148.82697450037526,274.8909709736528,12.331206035860442,398.91456950549565,0,0.0,119.53776013442446,41.190978816781865,30,129,38,4,29,31,1033.883807748413,
477,115.3827067867976,343.5448725018762,148.82697450037526,274.8909709736528,9.906313084237048,400.1799908446875,0,0.0,119.53776013442446,41.190978816781865,29,128,39,5,29,31,1033.883807748413,
478,126.00516236306925,343.5448725018762,148.82697450037526,274.8909709736528,5.662313073356387,406.55844641007843,0,0.0,119.53776013442446,41.190978816781865,28,127,40,6,29,31,1033.883807748413,
479,122.45391569613709,343.5448725018762,148.82697450037526,274.8909709736528,7.0927105876883365,404.4375972574782,0,0.0,119.53776013442446,41.190978816781865,27,126,41,7,29,31,1033.883807748413,
480,129.97963416076192,343.5448725018762,148.82697450037526,274.8909709736528,3.719956168957912,408.5905613033727,0,0.0,119.53776013442446,41.190978816781865,26,125,42,8,29,31,1033.883807748413,
481,140.68932101295437,343.5448725018762,148.82697450037526,274.8909709736528,1.701935914705208,417.2822279013124,0,0.0,119.53776013442446,41.190978816781865,25,124,43,9,29,31,1033.883807748413,
482,143.2414401796225,343.5448725018762,148.82697450037526,274.8909709736528,1.6282238853593825,419.7606350386347,0,0.0,119.53776013442446,41.190978816781865,24,123,44,10,29,31,1033.883807748413,
483,144.8513576074722,343.5448725018762,148.82697450037526,274.8909709736528,1.5172651327324553,421.2595937138575,0,0.0,119.53776013442446,41.190978816781865,23,122,45,11,29,31,1033.883807748413,
484,147.41403405728298,343.5448725018762,148.82697450037526,274.8909709736528,0.7034993427496434,423.00850437368547,0,0.0,119.53776013442446,41.190978816781865,22,121,46,12,29,31,1033.883807748413,
485,148.22932248332967,343.5448725018762,148.82697450037526,274.8909709736528,0.6268794720323492,423.7471729290148,0,0.0,119.53776013442446,41.190978816781865,21,120,47,13,29,31,1033.883807748413,
486,149.67935649146412,343.5448725018762,148.82697450037526,252.73906749993324,20.581992488232107,423.0004164796295,0,0.0,172.13125996518372,41.190978816781865,34,119,48,0,30,31,1033.883807748413,ROLL_L
487,155.4869175688719,343.5448725018762,148.82697450037526,252.73906749993324,17.183449251243143,425.40943432004826,0,0.0,172.13125996518372,41.190978816781865,33,118,49,1,30,31,1033.883807748413,
488,157.60846361213194,343.5448725018762,148.82697450037526,252.73906749993324,17.10070615030947,427.4482372623747,0,0.0,172.13125996518372,41.190978816781865,32,117,50,2,30,31,1033.883807748413,
489,198.16165582154719,343.5448725018762,148.82697450037526,252.73906749993324,4.4694902196288515,455.37021354110925,0,0.0,172.13125996518372,41.190978816781865,31,116,51,3,30,31,1033.883807748413,
490,201.09190499090536,343.5448725018762,148.82697450037526,252.73906749993324,3.5962839264562736,457.42725641729487,0,0.0,172.13125996518372,41.190978816781865,30,115,52,4,30,31,1033.883807748413,
491,204.68514470362538,343.5448725018762,148.82697450037526,252.73906749993324,3.1543103448275867,460.5785225483862,0,0.0,172.13125996518372,41.190978816781865,29,114,53,5,30,31,1033.883807748413,
492,204.19446700767296,343.5448725018762,148.82697450037526,252.73906749993324,3.024827586206896,459.95836209381304,0,0.0,172.13125996518372,41.190978816781865,28,113,54,6,30,31,1033.883807748413,
493,203.4895882319233,343.5448725018762,148.82697450037526,252.73906749993324,2.8941221906064367,459.12277792246294,0,0.0,172.13125996518372,41.190978816781865,27,112,55,7,30,31,1033.883807748413,
494,199.31057187315395,343.5448725018762,148.82697450037526,252.73906749993324,3.8399545014807934,455.889593874568,0,0.0,172.13125996518372,41.190978816781865,26,111,56,8,30,31,1033.883807748413,
495,191.5009979543919,343.5448725018762,148.82697450037526,252.73906749993324,4.8632644027325975,449.10332985705776,0,0.0,172.13125996518372,41.190978816781865,25,110,57,9,30,31,1033.883807748413,
496,202.17177724506027,343.5448725018762,148.82697450037526,252.73906749993324,2.557106496375141,457.4679512413686,0,0.0,172.13125996518372,41.190978816781865,24,109,58,10,30,31,1033.883807748413,
497,208.28859962780925,343.5448725018762,148.82697450037526,252.73906749993324,2.467413793103449,463.4950809208459,0,0.0,172.13125996518372,41.190978816781865,23,108,59,11,30,31,1033.883807748413,
498,223.42837960508353,343.5448725018762,148.82697450037526,252.73906749993324,0.9548119729491724,477.12225907796596,0,0.0,172.13125996518372,41.190978816781865,22,107,60,12,30,31,1033.883807748413,
499,225.06122600374277,343.5448725018762,148.82697450037526,252.73906749993324,0.867350845040594,478.66764434871664,0,0.0,172.13125996518372,41.190978816781865,21,106,61,13,30,31,1033.883807748413,
500,223.26296181340447,343.5448725018762,148.82697450037526,252.73906749993324,0.8111873710027486,476.8132166843405,0,0.0,172.13125996518372,41.190978816781865,20,105,62,14,30,31,1033.883807748413,
501,231.26923723773297,343.5448725018762,148.82697450037526,252.73906749993324,0.35641104487880115,484.36471578254503,0,0.0,172.13125996518372,41.190978816781865,19,104,63,15,30,31,1033.883807748413,
502,236.46511598924084,343.5448725018762,148.82697450037526,252.73906749993324,0.03500269106563936,489.2391861802397,0,0.0,172.13125996518372,41.190978816781865,18,103,64,16,30,31,1033.883807748413,
503,233.30988972359836,343.5448725018762,148.82697450037526,252.73906749993324,0.025666695069008316,486.0746239186006,0,0.0,172.13125996518372,41.190978816781865,17,102,65,17,30,31,1033.883807748413,
504,232.75059188447935,343.5448725018762,148.82697450037526,252.73906749993324,-0.020244011351892466,485.46941537306066,0,0.0,172.13125996518372,41.190978816781865,16,101,66,18,30,31,1033.883807748413,
