path_idx,W_final,improvement,sl_improvement
288,-55.2799,-33.8723,-98.0665
289,-1035.5236,-619.7524,-2600.0562
290,139.0738,82.1434,64.1609
291,90.512,52.3692,23.7703
292,-1332.0917,321.8484,0.0
293,-400.4191,-344.5883,-268.0689
294,-1185.162,-949.7107,0.0
295,-926.7339,-725.7857,0.0
296,-288.6335,-130.0604,0.0
297,-238.9103,-124.1227,0.0
298,-43.1344,28.6126,-59.5685
299,-57.6916,-50.8393,-77.2411
300,-1657.1945,-730.931,0.0
301,-125.1149,-126.0894,0.0
302,-433.0979,-377.151,-135.3632
303,-451.8411,-301.1438,0.0
304,4.1601,8.1636,2.3674
305,-60.7496,-48.0247,-85.1569
306,-564.1685,-495.1141,-204.8671
307,-204.9704,-92.0721,-174.4082
308,-2813.9545,-1211.8705,0.0
309,-76.4226,-70.4922,-190.1444
310,-926.2903,-662.6483,0.0
311,-23.6296,39.6714,3.2888
312,-662.4317,-436.5931,-475.8829
313,-78.86,-33.233,-151.106
314,-357.5828,229.0153,-79.3352
315,-472.1549,-353.7531,0.0
316,-395.3275,-71.107,-52.6558
317,-300.3171,-202.7246,0.0
318,-38.9727,-26.4644,-84.7721
319,38.6487,94.0547,-22.3629
320,-105.8802,-13.2525,0.0
321,4.5757,-4.1093,-30.76
322,-120.4554,-54.9551,0.0
323,-90.0934,-50.4113,-86.9921
324,6.3839,9.1923,-66.6715
325,-1402.4819,-706.7099,0.0
326,-424.3935,-182.317,-200.2525
327,-21.0085,-18.599,-95.7817
328,-99.6981,-88.6734,-106.7834
329,-539.7311,-437.4844,-389.7978
330,-48.0588,-47.0577,-108.6751
331,-98.1647,-29.8272,-67.8451
332,-209.8832,-165.2871,-86.1825
333,-556.0112,-522.6831,0.0
334,-175.6405,-90.8365,-102.9923
335,-94.3131,-77.8494,-12.2683
336,37.5978,13.9223,4.8867
337,-48.4258,-17.8994,-10.6532
338,153.5912,246.7421,-37.019
339,-430.5031,-281.099,-234.2152
340,81.6573,153.9271,-138.5344
341,34.6322,9.2058,-11.8583
342,-207.1917,-153.942,-24.0145
343,-155.6911,-18.7222,-58.5346
344,56.3506,20.6856,43.364
345,-32.6724,-8.2231,-23.4079
346,-542.6329,-535.1337,-1036.554
347,-91.9147,-93.539,-220.984
348,-90.2864,-85.0179,-54.8717
349,-803.3508,-617.9312,-277.6493
350,-281.6369,-204.4586,-84.6018
351,-1028.6535,-971.8295,0.0
352,-146.2183,-26.347,0.0
353,-293.4854,-228.6473,-179.5517
354,193.6924,203.6699,-7.8793
355,-2.1133,105.7055,-66.6412
356,-440.1573,-373.9399,0.0
357,-278.3627,-264.4984,-58.1964
358,5.5365,43.4256,-57.8376
359,-1016.7825,-204.9655,0.0
360,-301.3835,-274.5249,-766.4319
361,-427.1988,-38.5221,-55.1667
362,28.9557,67.3107,-31.9653
363,-228.4061,-212.5868,-99.2728
364,-43.6722,-40.2217,-106.2639
365,-1726.6814,-410.1057,-965.607
366,-1623.9872,-376.1804,-1461.514
367,3.8901,28.8818,0.0
368,4.1711,25.1212,-46.2428
369,-586.3297,-166.6522,0.0
370,-513.9578,-502.8255,0.0
371,23.7427,-12.6001,47.719
372,37.4938,-8.7514,60.1395
373,-192.1175,-165.9286,-351.5469
374,-641.5743,-171.9051,-168.4949
375,-15.4187,-27.8977,-9.5528
376,-38.0528,-36.9248,-64.4519
377,-40.4144,70.3813,0.0
